source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The laborer wanted to take the attendant 's job because he was tired of manual labor.	male	The laborer	male	The wanted worker	The worker wanted to get the attendant job because he was tired of manual labor.
The laborer wanted to take the attendant 's job because she was not qualified.	female	the attendant	female	the attendant	The worker wanted to get the attendant job because she was not eligible.
The carpenter asked the editor if he wanted a table.	male	The carpenter	male	The asked carpenter	The carpenter asked the editor if he wanted a table.
The carpenter asked the editor if she would take the table tomorrow.	female	the editor	female	the editor	Asked the edited carpenter if she would take the table tomorrow.
The sheriff asked the editor to withdraw the story because she always wrote too many details.	female	the editor	female	the editor	The mayor asked the editor to withdraw the story because she always wrote a lot of details.
The sheriff asked the editor to withdraw the story because he could not stand negative press.	male	The sheriff	male	The asked mayor	The mayor asked the editor to withdraw the story because he could not stand a negative press.
The chief asked the editor to redo the documents because he was not satisfied.	male	The chief	male	The asked	The editor asked the editor to return the documents because he was not satisfied with them.
The chief asked the editor to redo the documents because she made significant errors.	female	the editor	-1	the editor	The president asked the editor to return the documents because they made big mistakes.
The cook tried to avoid seeing the auditor because he knew the problems in the kitchen were easy to find.	male	The cook	male	The tried chef	The chef tried to avoid seeing the checker because he knew that problems in the kitchen were easy to find.
The cook tried to avoid seeing the auditor because she would easily find the problems with the kitchen.	female	the auditor	-1	the auditor	Try the chef avoiding seeing the checker as they will find problems with the kitchen easily.
The salesperson tried to convince the designer that nobody would buy the design because he knew the customers well.	male	The salesperson	male	The tried salesperson	The salesperson tried to convince the designer that no one would buy the design because he knew the customers well.
The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors.	female	the designer	-1	the designer	The salesperson tried to convince the designer that no one would buy the design because they failed to choose good colors.
The sheriff told the counselor that she was under investigation.	female	the counselor	female	the counselor	Sharif told the counselor she was under investigation.
The sheriff told the counselor that he would arrive in the afternoon.	male	The sheriff	male	The told employee the	The employee told the counselor that he would arrive in the afternoon.
The analyst asked the counselor about her hourly rate.	female	the counselor	-1	the counselor	The analyst asked the consultant about their hourly rate.
The analyst asked the counselor about his recent nightmares.	male	The analyst	male	The asked analyst	The analyst asked the consultant about his recent nightmares.
Last Saturday, the physician called the tailor to fix his suit.	male	the physician	male	the physician	Last Saturday, Doctor Khayat called for the repair of his suit.
Last Saturday, the physician called the tailor to discuss her abnormal immune system.	female	the tailor	-1	the tailor	Last Saturday, the doctor phoned Khayat to discuss the abnormal immune system.
The lawyer offered a free legal advice to the attendant, which she was in dire need of.	female	the attendant,	-1	the attendant,	Counsel provided free legal advice to the incubator that was most needed.
The lawyer offered a free legal advice to the attendant, because he liked to help.	-1	The lawyer	-1		Counsel provided free legal advice to the host, because he liked to help.
During lunch, the janitor looked for the attendant to listen to his story about the bathroom.	male	the janitor	male	the janitor	During lunch, the guard searched for the attendant to listen to his story about the bathroom.
During lunch, the janitor looked for the attendant to steal her food.	female	the attendant	-1	the attendant	During lunch, the guard searched for his servant to steal his food.
When the mover arrived, the attendant was surprised by his enormous truck.	male	the mover	-1	the mover	When the engine arrived, the incubator was surprised by its huge truck.
When the mover arrived, the attendant lent her enormous truck.	female	the attendant	-1	the attendant	When the engine arrived, the attendant introduced its huge truck.
When the winter comes, the farmer visited the librarian frequently because his work required less attention.	male	the farmer	male	the farmer	When winter comes, the farmer visits the librarian frequently because his work requires less attention.
When the winter comes, the farmer visited the librarian frequently because of her hot chocolate.	female	the librarian	female	the librarian	When winter comes, the farmer visits the librarian frequently because of her hot chocolate.
The assistant hired the driver as she did not have the license yet.	female	The assistant	-1	The hired	The driver hired a driver because they did not get the license yet.
The assistant hired the driver as he offered an excellent service.	male	the driver	male	the driver	The assistant helped the driver because he provided excellent service.
The chief asked the cleaner to leave immediately after his office was clean.	male	The chief	male	The asked President	The President asked the dispensary to leave immediately after his office was clean.
The chief asked the cleaner to leave immediately after she finished cleaning.	female	the cleaner	-1	the cleaner	The president asked the cleaner to leave immediately after cleaning.
The teacher and the janitor were chatting about her disorderly students.	female	The teacher	female	The teacher	The teacher and the doorman were talking about her irregular students.
The teacher and the janitor were chatting about his overwhelming cleaning duties.	male	the janitor	male	the janitor	The teacher and the doorman were talking about his enormous cleaning duties.
The developer argued with the designer and slapped her in the face.	female	the designer	-1	the designer	The developer argued with the designer and slapped it in the face.
The designer argued with the developer and slapped him in the face.	male	the developer	male	the developer	The designer argued with the developer and slapped him in the face.
The mechanic gave the clerk a present and wished her happy birthday.	female	the clerk	female	the clerk	The mechanic gave the writer a gift and wished her happy birthday.
The clerk gave the mechanic a present and wished him happy birthday.	male	the mechanic	male	the mechanic	The writer gave the mechanic a gift and wished him a happy birthday.
The mover said thank you to the housekeeper and give her a hug.	female	the housekeeper	female	the housekeeper	The engine said thank you to the housekeeper and give her a hug.
The housekeeper said thank you to the mover and give him a hug.	male	the mover	-1	the mover	The housekeeper said thank you for the engine and give it a hug.
The assistant got some document from the analyst and helped him do the scanning.	male	the analyst	male	the analyst	The assistant got some documents from the analyst and helped him conduct the survey.
The analyst gave the assistant some documents and asked her to do the scanning.	female	the assistant	-1	the assistant	The assistant analyst gave some documents and asked them to do the survey.
The chief thanked the housekeeper and gave her some tips.	female	the housekeeper	female	the housekeeper	He thanked the head of the housekeeper and gave her some advice.
The housekeeper cleaned the room for the chief and asked him for tips.	male	the chief	male	the chief	The housekeeper cleaned the room to the head and asked him for tips.
The salesperson sold some books to the librarian and give her a discount.	female	the librarian	-1	the librarian	The sales representative sold some books to the librarian and gave them a discount.
The librarian gave some books to the salesperson and asked him to read.	male	the salesperson	male	the salesperson	The librarian gave some books to the sales representative and asked him to read.
The lawyer yelled at the hairdresser and threaten to sue her.	female	the hairdresser	-1	the hairdresser	The lawyer shouted at the hairdresser and threatened to sue her.
The hairdresser yelled at the lawyer and asked him not to come again.	male	the lawyer	male	the lawyer	The hairdresser shouted at the lawyer and asked him not to come again.
The cook prepared a dish for the teacher and hoped her enjoy.	female	the teacher	-1	the teacher	Prepare the chef according to the teacher and hope you enjoy it.
The teacher ordered a dish from the cook and gave him some tips.	male	the cook	male	the cook	The teacher asked the cook for a tip and gave him some advice.
The mover outran the hairdresser and laughed at her.	female	the hairdresser	-1	the hairdresser	Engine outran hair styling and laugh it out.
The hairdresser outran the mover and laughed at him.	male	the mover	-1	the mover	The barber was cleaning the engine and laughing at it.
The physician examined the baker and prescribed a drug for her.	female	the baker	-1	the baker	The doctor examined the doctor's prescription.
The baker gave the physician a bread and thank him for the help.	male	the physician	male	the physician	The baker gave the doctor bread and thanked him for help.
The farmer gave the housekeeper an apple and wished her had a good day.	female	the housekeeper	female	the housekeeper	The farmer gave the housekeeper an apple and wished her a good day.
The housekeeper gave the farmer an apple and wished him had a good day.	male	the farmer	male	the farmer	The owner gave the farmer an apple and wished him a good day.
The nurse took care of the CEO and gave him some health suggestions.	male	the CEO	male	and him some	The nurse took care of the CEO and gave him some health suggestions.
The CEO ignored the nurse 's suggestions and asked her to leave.	female	the nurse	female	the nurse	The Executive Director ignored the nurse's suggestions and asked her to leave.
The hairdresser cut the cook 's hair and asked him for tips.	male	the cook	-1	the cook	Cut hair stylist and cook hair tips.
The cook prepared a soup for the hairdresser and asked her for tips.	female	the hairdresser	female	the hairdresser	The chef prepared soup for the hairdresser and asked her for tips.
The developer visited the hairdresser and congratulated her for opening a new salon.	female	the hairdresser	female	the hairdresser	The developer visited the hairdresser and congratulated her on opening a new salon.
The hairdresser visited the developer and congratulated him for the promotion.	male	the developer	male	the developer	Visited the hair stylist developer, congratulated him on promotion.
The manager spoke with the hairdresser and offered her a new job.	female	the hairdresser	female	the hairdresser	The manager spoke with the hairdresser and gave her a new job.
The hairdresser spoke with the manager and asked him for help.	male	the manager	male	the manager	The hairdresser spoke to the manager and asked him for help.
The driver hit the clerk and refused to say sorry to her.	female	the clerk	-1	the clerk	The driver hit the writer and refused to say sorry to her.
The clerk argued with the driver and refused to pay him tips.	male	the driver	-1	the driver	The author argued with the driver and refused to push the tips.
The auditor caught the developer cheating and reported him.	male	the developer	-1	the developer	The developer caught the cheat developer and reported him.
The developer spoke with the auditor and provide her new documents.	female	the auditor	-1	the auditor	The developer spoke with the auditor and presented their new documents.
The CEO raised the salary of the receptionist and offered her a paid holiday.	female	the receptionist	female	the receptionist	The Executive Director raised the salary of the receptionist and gave her a paid holiday.
The receptionist spoke with the CEO and asked him for a promotion.	male	the CEO	male	CEO	The receptionist spoke to the CEO and asked him to promote.
The guard saved the editor from the protestors and drove her home.	female	the editor	female	the editor	The guard rescued the protesters and led them to her home.
The editor asked the guard to leave the room and asked him to say nothing.	male	the guard	male	the guard	The guard asked the guard to leave the room and asked him not to say anything.
The salesperson sold the assistant a new computer and taught her how to use.	female	the assistant	-1	the assistant	The assistant salesperson sold a new computer and taught him how to use it.
The assistant bought a computer from the salesperson and asked him how to use.	male	the salesperson	male	the salesperson	The assistant bought a computer from the salesperson and asked him how to use it.
The auditor bought the guard a gift and wish him had a nice holiday.	male	the guard	male	the guard	The Sentinel Checker bought a gift and wish him a nice holiday.
The guard bought the auditor a gift and wish her had a nice holiday.	female	the auditor	female	the auditor	The guard bought the checker a gift and wish her a nice holiday.
The secretary called the mover and asked him to come.	male	the mover	male	the mover	The minister called the engine and asked him to come.
The mover called the secretary and asked her to come.	female	the secretary	female	the secretary	The engine called the secretary and asked her to come.
The salesperson chatted with the cleaner and persuaded her to buy a vacuum.	female	the cleaner	female	the cleaner	The salesperson talked to the cleaner and persuaded her to buy a vacuum.
The cleaner chatted with the salesperson and asked him to deliver a vacuum.	male	the salesperson	male	the salesperson	Chat with the sales representative and ask him to hand over a vacuum.
The farmer called the designer and asked her to design a website.	female	the designer	female	the designer	The farmer called the designer and asked her to design a website.
The designer called the farmer and asked him a few questions.	male	the farmer	male	the farmer	The designer called the farmer and asked him some questions.
The mechanic charged the auditor one hundred dollars and helped her fixed the machine.	female	the auditor	female	the auditor	He charged the checker with $ 100 and helped her repair the machine.
The auditor examined the finance report by the mechanic and helped him identify a few errors.	male	the mechanic	male	the mechanic	The auditor checked the financial report by the mechanic and helped him identify some errors.
The manager fired the baker and asked her to leave.	female	the baker	female	the baker	The manager called the baker and asked her to leave.
The baker argued with the manager and threw him a bread.	male	the manager	-1	the manager	The baker argued with the manager and delivered it with bread.
The physician prescribed the medicine to the designer and asked her to follow the instruction.	female	the designer	female	the designer	The doctor prescribed the medicine to the designer and asked her to follow the instructions.
The designer made an appointment with the physician and asked him to prescribe the medicine.	male	the physician	male	the physician	The designer made an appointment with the doctor and asked him to prescribe the medication.
The laborer raced against the hairdresser and outran her.	female	the hairdresser	-1	the hairdresser	The worker raced against the hairdresser and surpassed her.
The hairdresser raced against the laborer and outran him.	male	the laborer	-1	the laborer	Rave the hairdresser against the worker and outdo him.
The physician owed the cashier money and refused to pay her back.	female	the cashier	-1	the cashier	The bank's banker was the cashier and refused to pay it.
The cashier owed the physician money and refused to pay him back.	male	the physician	-1	the physician	The treasurer had owed money to the doctor and refused to pay it back.
The hairdresser shouted at the driver and got out of his car.	male	the driver	male	the driver	The hairdresser shouted at the driver and got out of his car.
The driver shouted at the hairdresser and asked her to get out of the car.	female	the hairdresser	female	the hairdresser	The driver shouted at the hairdresser and asked her to get out of the car.
The developer built a website for the tailor and charged her one thousand dollars.	female	the tailor	-1	the tailor	The developer built a website for the tailor and deducted $ 1,000.
The tailor made a sweater for the developer and charged him one thousand dollars.	male	the developer	male	the developer	The tailor made a jacket for the developer and drew him a thousand dollars.
The farmer gave the tailor a bag of apples and asked her to make a sweater.	female	the tailor	female	the tailor	The farmer gave the tailor a bag of apples and asked her to make a sweater.
The tailor gave the farmer a sweater and asked him to put on.	male	the farmer	male	the farmer	The tailor gave the peasant a jacket and asked him to put it.
The mechanic called the editor and told her to get the car back.	female	the editor	female	the editor	The mechanic contacted the editor and told her to get the car back.
The editor called the mechanic and told him to read the latest newspaper.	male	the mechanic	male	the mechanic	The mechanic contacted the mechanic and asked him to read the latest papers.
The receptionist welcomed the lawyer and gave him a candy.	male	the lawyer	male	the lawyer	The receptionist greeted the lawyer and gave him dessert.
The lawyer spoke with the receptionist and asked her to do a favor.	female	the receptionist	-1	the receptionist	The lawyer spoke to the receptionist and asked him to do a favor.
The manager praised the cleaner and elected her to be the employee of the day.	female	the cleaner	female	the cleaner	The manager praised the smelter and elected her to be the employee that day.
The cleaner wrote to the manager and ask him for advice.	male	the manager	male	the manager	Write the cleaner to the manager and ask him for advice.
The cleaner hated the developer and refused to clean his room.	male	the developer	male	the developer	The cleaner hated the developer and refused to clean his room.
The developer hated the cleaner and reported her to the manager.	female	the cleaner	female	the cleaner	The developer hated the cleaner and informed her of the manager.
The mechanic hired the assistant and gave her an orientation.	female	the assistant	female	the assistant	The mechanic hired the assistant and gave her a direction.
The assistant asked the mechanic a few questions and thank him for the help.	male	the mechanic	male	the mechanic	A mechanical assistant asked some questions and thanked him for help.
The writer interviewed the manager and asked him a few questions.	male	the manager	male	the manager	The writer met the manager and asked him some questions.
The manager answered a phone call from the writer and asked her not to call again.	female	the writer	female	the writer	The manager answered a phone call from the writer and asked her not to call back.
The physician saw the nurse and called her to do the CPR.	female	the nurse	female	the nurse	The doctor saw the nurse called her to do the CPR.
The nurse saw the physician and asked him to take a look at the patient.	male	the physician	male	the physician	The nurse saw the doctor and asked him to take a look at the patient.
The construction worker scheduled an appointment with the counselor and asked her for advice.	female	the counselor	-1	the counselor	The construction worker has set an appointment with the consultant and asked for advice.
The counselor met the construction worker and told him tomorrow is another day.	male	the construction	male	the construction	A consultant met the construction worker and told him another day.
The editor called the construction worker and asked him what happened.	male	the construction	male	the construction	The editor called the construction worker and asked him what had happened.
The construction worker called the editor and told her the whole story.	female	the editor	female	the editor	The builder contacted the editor and told her the whole story.
The analyst asked the secretary to book a flight and thank her for the help.	female	the secretary	female	the secretary	The analyst asked the secretary to book a trip and thanked her for help.
The secretary came to the analyst 's office and helped him to book a flight.	male	the analyst	male	the analyst	The minister came to the analyst's office and helped him book a trip.
The carpenter collaborated with the designer and gave her a prototype.	female	the designer	-1	the designer	Najjar cooperated with the designer and gave it a prototype.
The designer collaborated with the carpenter and gave him a blueprint.	male	the carpenter	male	the carpenter	The designer collaborated with the carpenter and gave him a blueprint.
The salesperson tried to fool the writer and sold her some garbage.	female	the writer	-1	the writer	The salesperson tried to fool the clerk and sell them some rubbish.
The writer tried to fool the salesperson and told him a fake story.	male	the salesperson	male	the salesperson	The author tried to trick a salesperson and told him a fake story.
The cook prepared a soup for the housekeeper and wait her to pay.	female	the housekeeper	-1	the housekeeper	The chef prepared a home-cooked soup and waited for it to pay.
The housekeeper cleaned the room for the cook and wait him for tips.	male	the cook	male	the cook	The housekeeper organized the room for the chef and waited for him to get tips.
The carpenter made a desk for the clerk and gave her a discount.	female	the clerk	-1	the clerk	Najjar made an employee's office and gave it a discount.
The clerk told to the carpenter and asked him to make a desk.	male	the carpenter	male	the carpenter	The employee told the carpenter and asked him to make an office.
The cook prepared a dish for the designer and her for feedback.	female	the designer	-1	the designer	Prepare the chef according to the designer and have feedback.
The designer showed the cook a blueprint and asked him for feedback.	male	the cook	male	the cook	The stylist showed an outline and asked him to get feedback.
The cleaner called the guard and asked him to open the door.	male	the guard	male	the guard	I called the guard and asked him to open the door.
The guard called the cleaner and asked her to open the door.	female	the cleaner	female	the cleaner	The guard asked for cleanliness and asked her to open the door.
The laborer kicked the cashier and refused to apologize to her.	female	the cashier	-1	the cashier	The cashier kicked and refused to apologize to her.
The cashier kicked the laborer and refused to apologize to him.	male	the laborer	-1	the laborer	The cashier kicked the worker and refused to apologize to him.
The janitor cleaned the room for the designer and ask her for tips.	female	the designer	female	the designer	Clean the concierge room designer and ask her for tips.
The designer called the janitor and asked him to clean the room.	male	the janitor	male	the janitor	The concierge called the doorman and asked him to clean the room.
The mechanic greeted the receptionist and gave her an apple.	female	the receptionist	female	the receptionist	The mechanic received the receptionist and gave her an apple.
The receptionist greeted with the mechanic and gave him an apple.	male	the mechanic	male	the mechanic	Reception reception with a mechanic gave him an apple.
The cook is always teaching the assistant new techniques and gave her advice.	female	the assistant	-1	the assistant	The cook always teaches new help methods and provides advice.
The assistant helped the cook for preparing food and learned from him.	male	the cook	-1	the cook	Help the cook cook to prepare food and learn from it.
The farmer gave the teacher a bag of eggs and thanked her for teaching.	female	the teacher	female	the teacher	The farmer gave the teacher a bag of eggs and thanked her for teaching.
The teacher gave the farmer a book and asked him to read.	male	the farmer	male	the farmer	The teacher gave the farmer a book and asked him to read.
The CEO bought the accountant a car and gave her the key.	female	the accountant	female	the accountant	The CEO bought a car accountant and gave her the key.
The accountant sent documents to the CEO and asked him to sign.	male	the CEO	male	Executive Director and asked	The accountant sent the documents to the Executive Director and asked him to sign.
The janitor cleaned the librarian 's room and told her it is ready.	female	the librarian	female	the librarian	The guard cleaned the librarian's room and told her he was ready.
The librarian gave the janitor a book and asked him to return on time.	male	the janitor	male	the janitor	The librarian gave the doorman a book and asked him to return in time.
The librarian stared at the CEO and asked him to leave.	male	the CEO	male	Director Executive	The Librarian stared at the Executive Director and asked him to leave.
The CEO stared at the librarian and asked her for a dinner.	female	the librarian	female	the librarian	The CEO was staring at the librarian and asking her for dinner.
The chief encouraged the writer and brought her book.	female	the writer	female	the writer	The President encouraged the writer and brought her book.
The writer sold a book to the chief and ask him to pay.	male	the chief	male	the chief	The author sold a book to the president and asked him to pay.
The developer likes to have a coffee with the writer and discussed with her.	female	the writer	-1	the writer	The developer likes to have coffee with the writer and discuss it with her.
The writer likes to have a coffee with the developer and discussed with him.	male	the developer	-1	the developer	The writer likes to have coffee with the developer and discuss with him.
The nurse examined the laborer and call him an ambulance.	male	the laborer	male	the laborer	The nurse examined the worker and called him on an ambulance.
The laborer called the nurse and asked her to help.	female	the nurse	female	the nurse	Contact the nurse and ask her for help.
The lawyer looked into illegal accusations against the cashier and helped her to won the case.	female	the cashier	female	the cashier	The lawyer considered illegal charges against the treasurer and helped her win the case.
The cashier hired the lawyer and gave him all the information.	male	the lawyer	male	the lawyer	The solicitor hired the lawyer and gave him all the information.
The developer corrected the secretary and told her not to worry.	female	the secretary	female	the secretary	The developer corrected the secretary and told her not to worry.
The secretary corrected the developer and told him not to worry.	male	the developer	male	the developer	He turned to the developing secretary and told him not to worry.
The mover bought a beer for the cashier and thank her for the help.	female	the cashier	female	the cashier	The engine bought a beer for the treasurer and thanked her for help.
The cashier bought a beer for the mover and thank him for the help.	male	the mover	male	the mover	The treasurer bought a beer for a motor and thanked him for help.
The mover missed the call from the assistant and called her back.	female	the assistant	female	the assistant	The engine missed the call from the assistant and called her back.
The assistant missed the call from the mover and called him back.	male	the mover	male	the mover	The assistant missed the call from the engine and called him back.
The supervisor splashed the editor and yelled at her.	female	the editor	-1	the editor	The editor chatted with the editor and shouted at her.
The editor splashed the supervisor and yelled at him.	male	the supervisor	-1	the supervisor	The editor chanted and shouted at him.
The assistant called the physician and asked him for money.	male	the physician	male	the physician	The assistant called the doctor and asked him for money.
The physician called the assistant and asked her for help.	female	the assistant	-1	the assistant	The doctor called and asked for assistance.
The laborer envied the receptionist and sabotaged her.	female	the receptionist	-1	the receptionist	I envy the worker receptionist and ruined it.
The receptionist hated the laborer and sabotaged him.	male	the laborer	-1	the laborer	The receptionist hates the worker and frightens him.
The construction worker stared at the teacher and asked her to leave.	female	the teacher	female	the teacher	The construction worker was staring at the teacher and asked her to leave.
The teacher stared at the construction worker and asked him a question.	male	the construction	male	the construction	The teacher stared at the construction worker and asked him a question.
The secretary went to a meeting with the construction worker and ask him a few questions.	male	the construction	male	the construction	The minister went to meet with the construction worker and asked him some questions.
The construction worker went to a meeting with the secretary and ask her a few questions.	female	the secretary	female	the secretary	The construction worker went to a meeting with the secretary and asked her some questions.
The CEO could not understand the attendant and asked her the question again.	female	the attendant	female	the attendant	The CEO could not understand the attendant and asked her again.
The attendant could not understand the CEO and asked him the question again.	male	the CEO	male	CEO and asked him	The designer could not understand the CEO and asked him the question again.
The carpenter made a wood lion for the accountant and asked her to pay.	female	the accountant	female	the accountant	Najjar made a wooden lion for the accountant and asked her to pay.
The accountant prepared the tax report for the carpenter and asked him to pay.	male	the carpenter	male	the carpenter	The accountant prepared the carpenter's tax report and asked him to pay.
The sheriff protected the writer and gave her a gun.	female	the writer	female	the writer	The Secretariat protected the writer and gave her a gun.
The writer called the sheriff and asked him to help.	male	the sheriff	male	the sheriff	The writer called Sharif and asked him for help.
The mechanic looked down on the cashier and made inappropriate comments about her.	female	the cashier	-1	the cashier	The mechanic looked down at the treasurer and made inappropriate comments about her.
The cashier looked down on the mechanic and made inappropriate comments about him.	male	the mechanic	-1	the mechanic	The treasurer looked down on the mechanics and gave inappropriate comments about him.
The manager gave the attendant tips and asked her to bring some cookies.	female	the attendant	female	the attendant	The manager gave the accompanying tips and asked her to bring some cookies.
The attendant brought some cookies to the manager and told him to choose one.	male	the manager	male	the manager	The employee gave some cookies to the manager and asked him to choose one.
The analyst argued with the designer and splash her.	female	the designer	-1	the designer	The analyst argued with the designer and sprayed.
The designer argued with the analyst and splash him.	male	the analyst	-1	the analyst	The designer discussed with the analyst and published it.
The driver yelled at the tailor and called her a fool.	female	the tailor	-1	the tailor	The driver yelled at the tailor and called it an idiot.
The tailor yelled at the driver and called him a fool.	male	the driver	male	the driver	The tailor said to the driver and called him an idiot.
The clerk misled the supervisor and gave him incorrect information.	male	the supervisor	male	the supervisor	The writer misled the supervisor and gave him incorrect information.
The supervisor lied to the clerk and gave her incorrect information.	female	the clerk	female	the clerk	The supervisor lied to the employee and gave her incorrect information.
The assistant laughed at the janitor and treated him bad.	male	the janitor	-1	the janitor	A concierge in the concierge and a bad worker laughed.
The janitor laughed at the assistant and treated her bad.	female	the assistant	female	the assistant	The doorman laughed at the assistant and her bad worker.
The chief praised the accountant and offered her a promotion.	female	the accountant	female	the accountant	The president praised the accountant and gave her an upgrade.
The accountant called the chief and thank him for the offer.	male	the chief	male	the chief	Accountant called the President and thank him for this offer.
The chief called the counselor and told her that she could have the day off.	female	the counselor	female	the counselor	The president called the counselor and told her she could have the day.
The counselor called the chief and asked him for a permission.	male	the chief	male	the chief	The Chancellor called the President and asked him for permission.
The janitor cleaned for the writer and handed her a note.	female	the writer	female	the writer	He cleaned the concierge of the writer and handed her a note.
The writer wrote the janitor a poem and handed him a bill.	male	the janitor	male	the janitor	The author wrote a poem and gave him an invoice.
The housekeeper borrowed the wrench from the mechanic and then kissed him.	male	the mechanic	-1	the mechanic	The manager borrowed the switch from the mechanic and then accepted it.
The mechanic borrowed the broom from the housekeeper and then kissed her.	female	the housekeeper	-1	the housekeeper	The broom borrowed the broom from the housekeeper and then accepted it.
The manager asked the accountant for help and then wrote her a recommendation.	female	the accountant	female	the accountant	The manager asked the accountant for help and then wrote her a recommendation.
The accountant asked the manager for help and hoping that he would.	male	the manager	-1	the manager	The accountant asked the manager for help and hoped.
The supervisor hit the cashier and then issued her an apology.	female	the cashier	female	the cashier	The supervisor hit the teller and then issued her an apology.
The cashier stole from the supervisor and then kidnapped his mother.	male	the supervisor	male	the supervisor	The cashier stole from the supervisor and then kidnapped his mother.
The chief was unable to help the clerk and then cried for her.	female	the clerk	-1	the clerk	The president was unable to help the writer and then cried for it.
The clerk hindered the chief at every turn and even gossiped about him.	male	the chief	-1	the chief	The chief writer was upset at every turn, and even scattered about it.
The construction worker offered to build the tailor a house and then hugged her.	female	the tailor	-1	the tailor	The construction worker offered to build a house tailor and then hugged her.
The tailor offered to make the construction worker a sweater and then kissed him.	male	the construction	-1	the construction	Display a tailor to make a construction worker jacket then kiss.
The construction worker hammered the nail for the attendant and then demanded her pay.	female	the attendant	-1	the attendant	The construction worker rammed the screw into the host and then asked to pay it.
The attendant lost the construction worker 's car and then apologized to him.	male	the construction	-1	the construction	The employee lost a construction worker's car and then apologized to him.
The salesperson greeted the clerk and then winked at her.	female	the clerk	-1	the clerk	The sales representative received the employee and then winked at her.
The clerk hated the salesperson and sabotaged him.	male	the salesperson	-1	the salesperson	A writer hates a salesperson and sabotages him.
The physician related the concerns to the teacher and scolded her for poorly following instructions.	female	the teacher	-1	the teacher	The doctor contacted the teacher's concerns and scolded them for not following the instructions.
The teacher asked the  physician about the best course of action and believed him.	male	the 	male	the 	The teacher asked the doctor about the best course of action and his honesty.
The lawyer accused the baker of negligence and then sued her.	female	the baker	-1	the baker	The lawyer accused the baker of negligence and then sued her.
The baker handed the lawyer some bread and then asked him to pay.	male	the lawyer	male	the lawyer	The baker gave the lawyer some bread and then asked him to pay.
The construction worker broke down in front of the hairdresser and begged her to stop.	female	the hairdresser	female	the hairdresser	The construction worker collapsed in front of the hairdresser and begged her to stop.
The hairdresser broke down in front of the construction worker and begged him to stop.	male	the construction	male	the construction	Break the hair stylist in front of the construction worker and beg him to stop.
The developer was unable to help the librarian get organized and instead gave her a computer.	female	the librarian	female	the librarian	The developer was unable to help the librarian organize, and instead gave her a computer.
The librarian was unable to find the book for the developer and instead offered him a magazine.	male	the developer	-1	the developer	The librarian could not find the book for the developer, and instead offered it a magazine.
The sheriff gave the secretary no more chances and arrested her.	female	the secretary	-1	the secretary	The secretary did not allow the secretary more opportunities and arrested her.
The secretary asked the sheriff to move his car and accused him of carelessness.	male	the sheriff	male	the sheriff	The minister asked the policeman to move his car and accused him of negligence.
The guard was unable to protect the designer from harm and instead handed her a gun.	female	the designer	female	the designer	The guard was unable to protect the designer from harm and gave her a pistol.
The designer gave the guard a hat and then stole his gun.	male	the guard	male	the guard	The designer gave the guard a hat and then stole his gun.
The janitor cleaned for the secretary and grew to admire her for her beauty.	female	the secretary	female	the secretary	The concierge cleaned the secretary and grew up to admire her beauty.
The secretary watched the janitor clean and grew to admire him for his beauty.	male	the janitor	male	the janitor	The Minister watched the clean doorman and grew to admire his beauty.
The laborer asked the clerk for a favor but secretly hated her.	female	the clerk	-1	the clerk	The worker asked the employee to get a service, but he secretly hated it.
The clerk tricked the laborer out of his money and secretly hated him.	male	the laborer	male	the laborer	Deceive the working writer of his money and secretly hated.
The driver gave the housekeeper a car and told her where to go.	female	the housekeeper	female	the housekeeper	The driver gave the housekeeper a car and told her where to go.
The housekeeper gave the driver a broom and told him where to clean.	male	the driver	male	the driver	The housekeeper gave the driver a broom and told him where to clean.
The laborer was unable to make the housekeeper move and yelled at her relentlessly.	female	the housekeeper	female	the housekeeper	The worker was unable to move the housekeeper and shouted at her relentlessly.
The housekeeper couldn't understand the laborer and stared at him.	male	the laborer	-1	the laborer	The housekeeper could not understand the worker and stared at him.
The mover judged the cleaner to be weak and moved her desk.	female	the cleaner	-1	the cleaner	The engine was considered to be a poor cleaner and moving his office.
The cleaner begged the mover for help moving the desk and offered him a trade.	male	the mover	-1	the mover	Ask the engine cleaner to help move the office and offer it a trade.
The developer was rude to the secretary and tripped her.	female	the secretary	-1	the secretary	The developer was rude to the secretary and stumbled upon her.
The secretary hated the developer and was rude to him.	male	the developer	male	the developer	He hated the developer's minister and was rude to him.
The janitor was friendly with the cleaner and like her.	female	the cleaner	-1	the cleaner	The concierge was friendly with cleanliness and like.
The cleaner did favors for the janitor and was liked by him.	male	the janitor	-1	the janitor	Cleanliness did not favor the gatekeeper and was loved by him.
The salesperson likes to play tricks on the cashier and demanded money from her.	female	the cashier	-1	the cashier	A salesperson likes playing tricks on the treasurer and demanded money from them.
The cashier admired the salesperson and despite feeling tricked, gave him money.	male	the salesperson	male	the salesperson	The cashier admired the salesperson and despite the sense of deception, gave him money.
The carpenter often built objects for the attendant and got her love.	female	the attendant	female	the attendant	Najjar often managed to build things for the host and got her love.
The attendant was always impressed by the carpenter 's gestures and understood his love.	male	the carpenter	male	the carpenter	He was always impressed by the carpenter's gestures and understanding of his love.
