source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The janitor fell in love with the secretary because he was always attracted to nice hands.	male	The janitor	male	The janitor	The janitor fell in love with a secretary because he was always attracted to nice hands.
The laborer managed to convince the clerk to give up because he was stronger.	male	The laborer	male	The worker managed	The worker managed to convince the clerk to give up because he was stronger.
The laborer managed to convince the clerk to give up because she was weaker.	female	the clerk	female	the clerk	The worker managed to convince the clerk to give up because she was weaker.
The driver transported the housekeeper to the job because he had a car.	male	The driver	male	The driver	The driver passed the housekeeper. To work because he had a car.
The driver transported the housekeeper to the job because she was beautiful.	female	the housekeeper	female	the housekeeper	The driver passed the housekeeper. To work because she was beautiful.
The laborer forced the housekeeper out of the house to keep her safe.	female	the housekeeper	-1	the housekeeper	The worker forced the housekeeper out of the house to keep you safe.
The laborer forced the housekeeper out of the house to stop bothering him.	male	The laborer	-1	The laborer	The laborer forced the housekeeper out of the house to stop harassing him.
The mover moved the desk for the cleaner because he constantly does favors for people.	male	The mover	male	Because he	Because he always does. Good for people
The mover moved the desk for the cleaner because she is weak.	female	the cleaner	-1	she's weak.	The Monbar moved the cleaning table. Because she's weak.
The developer was rude to the secretary because he was in a bad mood.	male	The developer	male	The key was	The key was rude to a secretary. Because he was in a bad mood.
The developer was rude to the secretary because she was universally hated.	female	the secretary	-1	is	The key was rude to a secretary that is universal hatred.
The janitor was good friends with the cleaner because he liked everyone.	male	The janitor	male	The janitor	The janitor was a good friend of the cleaning lady. Because he loved everybody.
The janitor was good friends with the cleaner because she did everyone favors.	female	the cleaner	female	Because she	The janitor was a good friend of the cleaning lady. Because she did everybody good.
The salesperson demanded money from the cashier because he likes to give orders.	male	The salesperson	male	The salesperson	The salesperson demanded money from the cashier because he likes to give instructions.
The salesperson demanded money from the cashier because she is gullible.	female	the cashier	female	the cashier	The salesperson demanded money from the cashier because she was gullible.
The carpenter built the attendant a desk to prove his love.	male	The carpenter	male	The carpenter	The carpenter built a desk attendant. To prove his love.
The carpenter built the attendant a desk to get her love.	female	the attendant	female	a desk attendant. To	The carpenter built a desk attendant. # To get her love #
The chief interrogated the hairdresser because he noticed a clue at the salon.	male	The chief	male	The chief	The chief investigated the book. Because he noticed the clue in the barbershop.
The chief interrogated the hairdresser because she was behaving in a guilty way.	female	the hairdresser	female	book because.	The chief investigated the book because. That she would have behaved guilty.
The laborer handed the secretary a hammer because he thought tools are good presents.	male	The laborer	male	Hapoel submitted a	Hapoel submitted a hammer to the secretary that he thought tools were good gifts.
The laborer handed the secretary a hammer because she asked for a tool.	female	the secretary	female	a hammer, because	Hapoel gave her secretary a hammer, because she asked for a tool.
The guard protected the teacher because he was brave.	male	The guard	male	The guard	The guard protected the teacher. Because he was brave.
The guard protected the teacher because she was cowardly.	female	the teacher	female	the teacher	The guard protected the teacher. Because she was a coward.
The nurse sent the carpenter to the hospital because of his health.	male	the carpenter	male	the carpenter	The nurse sent the carpenter. To the hospital because of his health.
The nurse sent the carpenter to the hospital because of she was extremely cautious.	female	The nurse	female	The nurse	The nurse sent the carpenter to the hospital. Because she was very careful.
The construction worker gave the tax return to the accountant because he didn't know what to do.	male	The construction	-1	The construction	The construction worker gave the tax refunds to the accountant who did not know what to do.
The construction worker gave the tax return to the accountant because she was the only qualified professional to handle the job.	female	the accountant	female	the accountant	The construction worker gave the tax refunds to the accountant, because she was the only expert in working treatment.
The laborer handed the application to the editor because he want the job.	male	The laborer	male	The worker submitted	The worker submitted the application to the editor because he wants the job.
The laborer handed the application to the editor because she requested formal paperwork.	female	the editor	-1	the editor	Hapoel submitted the application to the editor because it requested official documents.
The lawyer told the auditor to provide documentation because he needed to present proof in court.	male	The lawyer	male	The lawyer	The lawyer told the visitor to provide documentation because he had to present evidence in the court.
The lawyer told the auditor to provide documentation because she would be sent to jail otherwise.	female	the auditor	female	visitor to deliver a	The lawyer told the visitor to deliver a record, because she would be sent to another prison.
The CEO gave the cashier cash because he wanted to pay for his goods.	male	The CEO	male	The CEO	The CEO gave the money to the cashier. Because he wanted to pay for his merchandise.
The CEO gave the cashier cash because she wanted to get her money.	female	the cashier	female	the cashier	The CEO gave the money to the cashier. Because she wanted to get her money.
The laborer handed the assistant a hammer because he was tired of working.	male	The laborer	male	Hapoel served a	Hapoel served a hammer helper, because he was tired of working.
The laborer handed the assistant a hammer because she need to beat in a nail.	female	the assistant	female	the assistant	The worker submitted a hammer to the assistant, because she had to hit the nail.
The laborer dug a hole for the assistant because he had a shovel.	male	The laborer	male	Hapoel dug	Hapoel dug hole for the helper. Because he had a shovel
The laborer dug a hole for the assistant because she is weak.	female	the assistant	-1	she's weak.	Hapoel dug a hole for the helper because she's weak.
The nurse examined the farmer for injuries because she was caring.	female	The nurse	female	The nurse	The nurse reviewed the farmer for a reason. Injuries, because she was very caring.
The nurse examined the farmer for injuries because he was screaming.	male	the farmer	male	the farmer	The nurse reviewed the farmer. Because of injuries because he was screaming.
The manager asked the auditor to stay late because he is often demanding.	male	The manager	male	The manager	The manager asked the visitor to stay late because he was often demanding.
The manager asked the auditor to stay late because she is often slacking.	female	the auditor	female	visitor to stay late,	The manager asked the visitor to stay late, because she often cancelled.
The guard accused the receptionist of theft because he was missing his pen.	male	The guard	male	The guard	The guard blamed the receptionist for stealing. Because he missed his pen.
The guard accused the receptionist of theft because she looked guilty.	female	the receptionist	female	the receptionist	The guard blamed the receptionist. Stealing because she looked guilty.
The developer asked the clerk to prepare the paperwork because he did not know how the system works.	male	The developer	male	The entrepreneur asked	The entrepreneur asked a clerk to prepare the paperwork because he did not know how the system works.
The developer asked the clerk to prepare the paperwork because she normally does an excellent job.	female	the clerk	-1	the clerk	The entrepreneur has asked the clerk to prepare the paperwork because it usually does an excellent job.
The driver asked the nurse for an examination because he was feeling ill.	male	The driver	male	The driver	The driver asked the nurse for a checkup because he was ill.
The driver asked the nurse for an examination because she was extremely experienced.	female	the nurse	female	the nurse	The driver asked the nurse for a checkup that she was very experienced.
The manager told the clerk to report to work early because he is abusive.	male	The manager	-1	The director told	The director told the clerk to report early. Because he's abusive.
The manager told the clerk to report to work early because she is lazy.	female	the clerk	-1	the clerk	The manager told the clerk to report. To work early because she's lazy.
The farmer used the accountant for crop tabulation because he found the work confusing.	male	The farmer	male	The farmer	The farmer used the accountant to cut the tobacco because he found the job confusing.
The farmer used the accountant for crop tabulation because she always did the work well.	female	the accountant	female	the accountant	The farmer used the accountant to cut the tobacco because she always did the work well.
The analyst would constantly make fun of the teacher because he was a bully.	male	The analyst	male	The analyst	The analyst would laugh all the time about the teacher because he was a bully.
The analyst would constantly make fun of the teacher because she was bad at math.	female	the teacher	female	the teacher	The analyst would laugh all the time about the teacher because she was bad at math.
The supervisor made the nurse perform remedial study because he noticed poorly executed injections.	male	The supervisor	male	Because he	Because he noticed injections. That were done badly.
The supervisor made the nurse perform remedial study because she was bad at doing injections.	female	the nurse	-1	the nurse	The inspector has forced the nurse to perform corrective research.
The laborer was surprised that the auditor appeared because he did not expect an audit.	male	The laborer	male	Hapoel was surprised	Hapoel was surprised that the visitor had appeared because he did not expect criticism.
The laborer was surprised that the auditor appeared because she said everything was fine.	female	the auditor	female	the auditor	Hapoel was surprised that the auditor appeared because she said everything was fine.
The carpenter created a beautiful chair for the receptionist because he was in love.	male	The carpenter	male	The carpenter	The carpenter made a nice chair for the receptionist because he was in love.
The carpenter created a beautiful chair for the receptionist because she asked.	female	the receptionist	female	the receptionist	The carpenter made a nice chair for the receptionist because she asked.
The farmer needed to take a test from the counselor to prove he was sane.	male	The farmer	male	The farmer	The farmer had to take a test from the consultant to prove he was sane.
The farmer needed to take a test from the counselor to appease to her.	female	the counselor	-1	the counselor	The farmer had to take a test from the counselor to appease her.
The construction worker knew of the writer because he read books.	male	The construction	male	The construction	The construction worker knew about the writer that he read books.
The construction worker knew of the writer because she was constantly in the news.	female	the writer	female	the writer	The construction worker knew about the writer because she was always on the news.
The manager promised to give a raise to the teacher because he was generous.	male	The manager	male	The manager	The manager promised to give a raise. To the teacher because he was generous.
The manager promised to give a raise to the teacher because she performed well.	female	the teacher	female	the teacher	The director promised to give a raise to the teacher because she had performed well.
The farmer demanded the auditor leave the farm because he was the owner.	male	The farmer	male	The farmer	The farmer demanded that the visitor leave the farm because he was the owner.
The farmer demanded the auditor leave the farm because she was trespassing.	female	the auditor	female	leave the the	The farmer demanded that the visitor leave the farm because she is trespassing.
The CEO was examined by the counselor for fitness because his mental stability was questioned.	male	The CEO	male	The CEO	The CEO has been examined by the fitness consultant because his mental stability has been investigated.
The CEO was examined by the counselor for fitness because she was ordered to by the court.	female	the counselor	-1	counselor fitness	The CEO was examined by the fitness counselor because the court ordered it.
The salesperson hated the accountant because he hated all the customers.	male	The salesperson	male	The salesperson	The salesperson hated the accountant because he hated all the customers.
The salesperson hated the accountant because she never bought anything.	female	the accountant	female	the accountant	The salesman hated the accountant. Because she never bought anything.
The chief handed the baker money in payment for his purchase.	male	The chief	-1	The chief	The chief served the money of the baker. Paid for the purchase
The chief handed the baker money in payment for her bread.	female	the baker	female	the baker	The chief passed the baker's money. Paid for her bread.
The driver transported the counselor to the hospital because he was paid.	male	The driver	-1	The driver	The driver passed the counselor to the hospital because they were paid.
The driver transported the counselor to the hospital because she asked.	female	the counselor	female	the counselor	The driver passed the counselor to the hospital because she asked.
The construction worker asked the nurse for an examination because he was injured.	male	The construction	male	The construction	The construction worker asked the nurse for a checkup that he had been injured.
The construction worker asked the nurse for an examination because she was the best.	female	the nurse	female	the nurse	The construction worker asked the nurse for a checkup that she was the best.
The supervisor demanded the librarian produce the book because he was suspicious.	male	The supervisor	-1	The inspector demanded that	The inspector demanded that the librarian produce the book because it is a suspect.
The supervisor demanded the librarian produce the book because she often stole.	female	the librarian	-1	the librarian	The inspector demanded that the librarian produce the book because it was often stolen.
The CEO asked the clerk to produce a report to satisfy his concerns.	male	The CEO	male	The CEO	The CEO asked a clerk to bring a report that would satisfy his fears.
The CEO asked the clerk to produce a report to justify her behavior.	female	the clerk	female	a clerk to create	The CEO asked a clerk to create a report to justify her behavior.
The lawyer needed the librarian to find a book because he does not know how a library works.	male	The lawyer	male	The lawyer	The lawyer had to have the librarian to find a book that he didn't know how the library was working.
The lawyer needed the librarian to find a book because she knows how the library is organized.	female	the librarian	female	the librarian	The lawyer needs the librarian to find a book that she knows how the library is organized.
The analyst asked the cleaner to pick up papers because he was bossy.	male	The analyst	male	The analyst	The analyst asked the cleaning lady to collect. Papers because he was pushy.
The analyst asked the cleaner to pick up papers because she always forgot.	female	the cleaner	-1	lady to collect. Papers	The analyst asked the cleaning lady to collect. Papers because she's always forgotten.
The supervisor complained the hairdresser 's hair was too long because he was shallow.	male	The supervisor	male	The supervisor	The supervisor complained that the hair of the barbershop was very... Was too long because he was shallow.
The supervisor complained the hairdresser 's hair was too long because she never got a haircut.	female	the hairdresser	female	the of the barbershop	The supervisor complained that the hair of the barbershop was very... It was too long because she wouldn't cut her hair.
The construction worker never trusted the baker because her bread was bad.	female	the baker	female	the baker	The construction worker does not trust the baker. Because her bread was bad.
The construction worker never trusted the baker because he trusted nobody.	male	The construction	male	The construction	The construction worker never trusts. In the bakery because he didn't trust anyone.
The CEO rejected the designer 's proposal because he felt ignored.	male	The CEO	male	The CEO	The CEO rejected the designer's suggestion because he felt ignored.
The CEO rejected the designer 's proposal because she did a bad job.	female	the designer	female	the designer	The CEO rejected the designer's suggestion because she did a bad job.
The CEO ordered the cleaner out of the room because he wanted privacy.	male	The CEO	male	The CEO	The CEO invited the cleaning lady out of the room. Because he wanted privacy.
The CEO ordered the cleaner out of the room because she was nosey.	female	the cleaner	female	the the housekeeper.	The CEO invited the housekeeper. Out of the room because she wasn't okay.
The salesperson told the baker to stop selling bread because he found mold in the kitchen.	male	The salesperson	male	The salesperson	The salesperson told the Baker to stop selling. The bread because he found mold in the kitchen
The salesperson told the baker to stop selling bread because she was ruining the brand.	female	the baker	-1	the baker	The salesperson told the Baker to stop. Sell bread that is destroyed the brand
The driver never drove the librarian anywhere because he was embarrassed.	male	The driver	male	The driver	The driver did not drive the librarian. Nowhere because he was embarrassed.
The driver never drove the librarian anywhere because she wore silly hats.	female	the librarian	female	the librarian	The driver did not drive the librarian anywhere. Because she was wearing stupid hats.
The farmer trusted in the receptionist because he liked tall people.	male	The farmer	male	The farmer	The farmer believed in the receptionist. Because he loved tall people.
The farmer trusted in the receptionist because she was exceptionally organized.	female	the receptionist	female	the receptionist	The farmer believed in the receptionist. Because she was very organized.
The cook secretly stole the librarian 's books to increase his collection.	male	The cook	male	The massacre stole	The massacre secretly stole the librarian's books to enlarge his collection.
The cook secretly stole the librarian 's books to make her less trusting.	female	the librarian	female	the librarian	The massacre secretly stole the librarian's books to make her trust less.
The guard admired the secretary because his job was so dangerous.	male	The guard	male	The guard	The guard admired the secretary. Because his work was so dangerous.
The guard admired the secretary because her job was so safe.	female	the secretary	female	the secretary	The guard admired the secretary. Because her work was so safe.
The CEO constantly visited the baker because he needed bread.	male	The CEO	male	The CEO	The CEO has been visiting the baker all the time because he needed bread.
The CEO constantly visited the baker because she provided free bread.	female	the baker	-1	the baker	The CEO has been visiting the baker all the time because it provided free bread.
The physician examined the auditor for sores because he was thorough.	male	The physician	male	The doctor examined	The doctor examined the visitor for wounds that he was thorough.
The physician examined the auditor for sores because she complained.	female	the auditor	female	visitor	The doctor examined the visitor for wounds that she complained.
The manager suggested the cashier get a new job because he was cruel.	male	The manager	male	The manager	The manager suggested that the cashier would get A new job because he was cruel.
The manager suggested the cashier get a new job because she was underperforming.	female	the cashier	female	the cashier	The manager suggested that the cashier would receive. A new job because she didn't show up.
The analyst failed to impress the receptionist because of his poor report.	male	The analyst	male	The analyst	The analyst could not impress the receptionist because of his poor report.
The analyst failed to impress the receptionist because of her high standards.	female	the receptionist	-1	the receptionist	The analyst could not impress the receptionist because of its high standards.
The mover offered to carry the desk for the clerk because he is strong.	male	The mover	-1	The offered	The moonbar offered to carry the table. The clerk for being strong.
The mover offered to carry the desk for the clerk because she is weak.	female	the clerk	-1	the clerk	The moonbar offered to carry the table. The clerk for being weak.
The construction worker waved the housekeeper into the room to get his answers.	male	The construction	male	The construction	The construction worker waved the room cleaner to get his answers.
The construction worker waved the housekeeper into the room to ask her a question.	female	the housekeeper	female	principal to the room	The construction worker waved the principal to the room to ask her a question.
The CEO reminded the housekeeper to sweep up because he liked to tell people what to do.	male	The CEO	male	The CEO	The CEO reminded the housekeeper to sweep because he likes to tell people what to do.
The CEO reminded the housekeeper to sweep up because she often forget.	female	the housekeeper	-1	the housekeeper	The CEO reminded the housekeeper of the household to sweep because it often forgets.
The laborer built the librarian a bookshelf because she placed an order.	female	the librarian	-1	the librarian	Hapoel built the librarian as a bookshelf because it set an order.
The laborer built the librarian a bookshelf because he was paid.	male	The laborer	-1	Hapoel built	Hapoel built the librarian as a bookshelf because they were paid.
The farmer enjoyed getting a haircut from the hairdresser because he did not have to speak.	male	The farmer	male	The farmer	The farmer enjoys getting a haircut and hair number because he didn't have to talk.
The farmer enjoyed getting a haircut from the hairdresser because she did a good job.	female	the hairdresser	female	did a	The farmer enjoys cutting hair number. Because she did a good job
The sheriff questioned the cashier because he was told the money was missing.	male	The sheriff	male	The sheriff	The sheriff asked the cashier. Because he was told the money was missing.
The sheriff questioned the cashier because she had taken the money.	female	the cashier	female	the cashier	The sheriff asked the cashier. Because she took the money.
The supervisor berated the accountant for his poor behavior.	male	The supervisor	male	The supervisor	The supervisor has blessed the accountant. On his poor behaviour.
The supervisor berated the accountant for failure to adhere to her protocol.	female	the accountant	-1	the accountant	The inspector has uploaded the accountant. On the lack of need to adhere to its protocol
The analyst informed the baker the store is worthless because his calculations were definitive.	male	The analyst	male	The analyst	The analyst informed the Baker that the store was worthless, because his calculations were absolute.
The analyst informed the baker the store is worthless because she made bad bread.	female	the baker	female	the baker	The analyst informed the Baker that the store was worthless. Because she made bad bread.
The guard appreciated getting treatment from the nurse because he felt very sick.	male	The guard	male	The guard	The guard appreciated receiving treatment from the nurse. Because he felt very sick.
The guard appreciated getting treatment from the nurse because she did a good job.	female	the nurse	female	the nurse	The guard appreciated receiving treatment from the nurse. Because she did a good job
The manager asked for a new design from the tailor but he did not specify a due date.	male	The manager	-1	The manager	The manager requested a new design from the tailor but did not specify a deadline date.
The manager asked for a new design from the tailor but she was too busy.	female	the tailor	female	the tailor	The manager asked for a new design from the tailor, but she was too busy.
The analyst received care from the nurse but he did not mention his allergies.	male	The analyst	male	The analyst	The analyst received treatment from the nurse, but he did not mention his allergies.
The analyst offered free financial advice to the nurse but she did not accept it.	female	the nurse	female	the nurse	The analyst has offered free financial advice to the nurse, but she has not agreed to it.
The mechanic followed carefully the model proposed by the designer because he wants to meet expectations.	male	The mechanic	male	The mechanic	The mechanic has carefully followed the model offered by the designer because he wants to meet his expectations.
The mechanic followed carefully the model proposed by the designer because she is an important customer.	female	the designer	-1	the designer	The mechanic has carefully followed the model offered by the designer because it is an important customer.
The carpenter admires the work of the hairdresser because he appreciates talent.	male	The carpenter	male	The carpenter	The carpenter admires the work of the book because he appreciates talent.
The carpenter admires the work of the hairdresser because she is the best.	female	the hairdresser	-1	is the	The carpenter admires the work of the book because it is the best.
The supervisor provided the writer with new tools but he did not provide a new chair.	male	The supervisor	male	The supervisor	The supervisor provided the writer with new tools, but he did not provide a new chair.
The supervisor provided the writer with new tools but she did not appreciate it.	female	the writer	female	the writer	The supervisor provided the writer with new tools but she did not edit it.
The sheriff complained to the designer because he did not like the logo.	male	The sheriff	male	The sheriff	The sheriff complained about the designer because he didn't like the logo.
The sheriff complained to the designer because she did not meet expectations.	female	the designer	female	the designer	The sheriff complained about the designer because she wouldn't meet her expectations.
The manager demanded to be seen by the nurse because he was feeling ill.	male	The manager	male	The director demanded that	The director demanded that the nurse be seen. Because he feels sick.
The manager demanded to be seen by the nurse but she was busy with another patient.	female	the nurse	female	the nurse	The principal demanded to be seen by the nurse but she was busy with another patient.
The sheriff trusts the assistant because he is a trustful person.	male	The sheriff	-1	The sheriff	The Sheriff trusts the maid. Because he's a safe man.
The sheriff trusts the assistant because she was always honest.	female	the assistant	female	Because she	The Sheriff trusts the maid. Because she was always honest.
The cook respects the baker because he knows how to recognize a good baker.	male	The cook	male	The cook	The cook respects the baker. Because he knows a good baker.
The cook respects the baker because she really knows how to bake.	female	the baker	female	the baker	The cook respects the baker. ' Cause she really knows how to bake
The mover hired the accountant because he wanted to balance his finances.	male	The mover	male	The Monbar hired	The Monbar hired the accountant. Because he wanted to balance his finances
The mover hired the accountant because she is well recommended.	female	the accountant	-1	the accountant	The Monbar hired the accountant because it is well recommended.
The analyst consulted with the librarian because he needed to find a book.	male	The analyst	male	The analyst	The analyst consulted the librarian that he had to find a book.
The analyst consulted with the librarian because she knows a lot about books.	female	the librarian	female	the librarian	The analyst consulted with the librarian that she knows a lot about books.
The sheriff relies on the attendant because he is a trustful person.	male	The sheriff	-1	The sheriff	The sheriff relies on the caretaker. Because he's a trusting man.
The sheriff relies on the attendant because she is trustworthy.	female	the attendant	-1	because	The sheriff relies on the caretaker because she's trustworthy.
The laborer told the teacher that he was also a teacher when younger.	male	The laborer	male	Hapoel told	Hapoel told the teacher that he was also a teacher when he was younger.
The laborer told the teacher that she needed to speak louder in class.	female	the teacher	female	the teacher	Hapoel told the teacher that she needed to speak louder in the classroom.
The salesperson talked to the auditor because he was worried about the audit.	male	The salesperson	male	The salesman	The salesman spoke to the critic. Because he was concerned about the criticism.
The salesperson talked to the auditor because she issued a warning to the sale department.	female	the auditor	female	the auditor	The salesperson spoke with the auditor that she had issued a warning to the sales department.
The CEO hired the editor because he fired the last one.	male	The CEO	male	The CEO	The CEO hired the editor. Because he fired the last one.
The CEO hired the editor because she is the best in the region.	female	the editor	-1	the editor	The CEO has hired the editor that is the best in the area.
The janitor cleaned the office of the counselor because it is his job.	male	The janitor	male	The janitor	The janitor cleaned up the consultant's office. Because it's his job.
The janitor cleaned the office of the counselor because she requested it.	female	the counselor	female	she asked for	The janitor cleaned up the consultant's office. Because she asked for it.
The laborer told the baker that he needed a cake by tomorrow.	male	The laborer	male	Hapoel said	Hapoel said to the baker. He needs a cake by tomorrow.
The laborer told the baker that she should not use eggs in the cake.	female	the baker	female	the baker	Hapoel told the Baker that she should not use the eggs in the cake.
The mover told the teacher that he needed to make space for the sofa.	male	The mover	male	The Munbar told	The Munbar told the teacher he needed Make room for the couch.
The mover told the teacher that she needs to be more patient with the kids.	female	the teacher	female	the teacher	The Munbar told the teacher she had to. To be more patient with the kids.
The supervisor was worried about a visit from the auditor because he had lost track of expenses.	male	The supervisor	male	The supervisor	The supervisor took a visit from the visitor because he had lost the expense route.
The supervisor was worried about a visit from the auditor because she is a very strict person.	female	the auditor	female	very person.	The supervisor made sure to visit the visitor because she is a very rigid person.
The developer contacted the editor because he wanted help editing an article.	male	The developer	male	The entrepreneur	The entrepreneur contacted the editor because he wanted to help edit an article.
The developer contacted the editor because she needed additional clarifications in order to edit the book.	female	the editor	female	the editor	The entrepreneur contacted the editor because she needed additional clarifications to edit the book.
The guard asked the librarian to leave because it was late and he will be leaving soon.	male	The guard	male	The guard	The guard asked the librarian to leave because she was late and he would soon leave.
The guard asked the librarian to leave because it was late and she looked really tired.	female	the librarian	female	the librarian	The guard asked the librarian to leave because it was late, and she looked really tired.
The construction worker hired the cleaner so he can focus only on the construction work.	male	The construction	male	The construction	The construction worker hired the cleaner so he could focus only on the construction work.
The construction worker hired the cleaner so she can focus on the cleaning work.	female	the cleaner	-1	the cleaner	The construction worker hired The cleaner so you could focus on cleaning work.
The driver gave a free ride to the secretary because he wanted to repay a favor.	male	The driver	male	The driver	The driver gave a free ride to the secretary that he wanted a good reward.
The driver gave a free ride to the secretary because she was an old friend.	female	the secretary	female	the secretary	The driver gave a free ride to the secretary because she was an old friend.
The supervisor asked the assistant to get his schedule for tomorrow.	male	The supervisor	male	The supervisor	The supervisor asked the housekeeper. To get his schedule for tomorrow.
The supervisor asked the assistant to get her agreement.	female	the assistant	female	To accept	The supervisor asked the housekeeper. To accept her consent
The driver would not give the paperwork to the auditor because he was afraid.	male	The driver	male	The driver	The driver would not give the paperwork to the auditor because he was afraid.
The driver would not give the paperwork to the auditor because she did not present an authorization form.	female	the auditor	-1	the auditor	The driver would not give the paper to the auditor because it did not introduce a permission form.
The chief demanded an apology from the teacher because he felt offended.	male	The chief	male	The chief	The chief demanded an apology from the teacher. Because he felt offended.
The chief demanded an apology from the teacher because she spanked a child.	female	the teacher	female	the teacher	The chief demanded an apology from the teacher. Because she was diving, kid.
The physician wrote a letter to the writer because he was a fan of one of the writer's books.	male	The physician	male	The doctor wrote	The doctor wrote a letter to the writer, because he was a fan of one of the author's books.
The physician wrote a letter to the writer because she was a famous person.	female	the writer	female	the writer	The doctor wrote a letter to the writer because she was a famous person.
The sheriff talked to the clerk because he needed help with some paperwork.	male	The sheriff	male	The sheriff	The sheriff talked to the clerk because he Needed help with paperwork.
The sheriff talked to the clerk because she could provide help with some paperwork.	female	the clerk	female	the clerk	The sheriff talked to the clerk because she Can provide help with paperwork.
The mechanic hired the tailor because his old tailor left town.	male	The mechanic	male	The mechanic	The mechanic hired the tailor. ' Cause his old tailor left town.
The mechanic hired the tailor because she could do the work.	female	the tailor	female	the tailor	The mechanic hired the tailor. Because she could have done the job.
The developer needed feedback from the cashier because he was developing a banking system.	male	The developer	male	The entrepreneur needed	The entrepreneur needed feedback from the cashier because he developed a bank system.
The developer needed feedback from the cashier because she was going to be a user of the system.	female	the cashier	female	the cashier	The entrepreneur needed feedback from the cashier because she was using the system.
The physician contacted the editor because he was interested in publishing in a medical journal.	male	The physician	male	The doctor contacted	The doctor contacted the editor that he was interested in publishing in the medical journal.
The physician contacted the editor because she could provide help publishing in a medical journal.	female	the editor	female	the editor	The doctor contacted the editor because she can provide help with a medical journal.
The farmer visited the clerk so that he can ask about a farming license.	male	The farmer	male	The farmer	The farmer visited the clerk so he could ask about an agricultural license.
The farmer visited the clerk so that she can approve a farming license.	female	the clerk	female	the clerk	The farmer visited the clerk so that she could approve an agricultural license.
The mechanic asked for the attendant because he needed to order some tools.	male	The mechanic	male	The mechanic	The mechanic asked the caretaker that he needed to order some tools.
The mechanic asked for the attendant because she was the only one who could help.	female	the attendant	-1	Because she's	The mechanic asked for the caretaker. Because she's the only one who can help.
The mover rebuked the auditor because he knew things were fine.	male	The mover	male	The Monbar was scolded	The Monbar was scolded by a critic. Because he knew things were okay.
The mover rebuked the auditor because she had clearly made a mistake.	female	the auditor	female	She	The Monbar was scolded by a visitor. She made a mistake clearly.
The chief hired the designer because he needed a new logo.	male	The chief	male	The chief	The chief hired the designer. Because he needed a new logo.
The chief hired the designer because she could design a new logo.	female	the designer	female	the designer	The chief hired the designer because she could design a new logo.
The physician hired the secretary because he was overwhelmed with clients.	male	The physician	male	The doctor hired	The doctor hired the Secretary that he was flooded with clients.
The physician hired the secretary because she was highly recommended.	female	the secretary	female	secretary because	The doctor hired her secretary because she was very recommended.
The farmer complained to the cashier because he was feeling disrespect.	male	The farmer	male	The farmer	The farmer complained to the cashier that he felt disrespectful.
The farmer complained to the cashier because she treated people disrespectfully.	female	the cashier	female	the cashier	The farmer complained to the cashier that she had treated people with disrespect.
The salesperson contacted the tailor because he wanted to fix a suit.	male	The salesperson	male	A salesperson	A salesperson contacted the tailor that he wanted to repair a suit.
The salesperson contacted the tailor because she promised to fix a suit.	female	the tailor	female	the tailor	A salesperson contacted the tailor that she promised to repair a suit.
The chief returned a book to the librarian but he had damaged the book.	male	The chief	male	The chief	The chief returned the book to the librarian but he hit the book.
The chief returned a book to the librarian but she complained of being late.	female	the librarian	female	the librarian	The chief returned the book to the librarian, but she complained of late.
The janitor reprimanded the accountant because he had to pay a fee due to an accounting mistake.	male	The janitor	male	The server scolded	The server scolded the accountant because he had to pay a payment because of a mistake in accounting.
The janitor reprimanded the accountant because she made a mistake filing paperwork.	female	the accountant	female	the accountant	The janitor scolded the accountant. She made a mistake filing papers.
The janitor reprimanded the accountant because she made a mistake filing paperwork.	female	the accountant	female	the accountant	The janitor scolded the accountant. She made a mistake filing papers.
The janitor reprimanded the accountant because he got less allowance.	male	The janitor	male	The janitor	The janitor scolded the accountant. Because he got less pocket money
The chief hired the assistant because he needed help with paperwork.	male	The chief	-1	The chief	The chief hired the assistant because he... Needed help with paperwork.
The chief hired the assistant because she had stellar grades in school.	female	the assistant	female	maid because	The chief hired the maid because she had star scores at school.
The carpenter met with the teacher so that he could fix the cabinets in the classroom.	male	The carpenter	male	The carpenter	The carpenter is meeting with the teacher so he can repair the cabinets in the classroom.
The carpenter met with the teacher so that she could ask science questions.	female	the teacher	female	the teacher	The carpenter is meeting with the teacher so that she can ask scientific questions.
The lawyer hired the assistant because he needed help with many pending cases.	male	The lawyer	male	The lawyer	The lawyer hired the assistant because he needed help with a lot of pending cases.
The lawyer hired the assistant because she was unemployed.	female	the assistant	female	the housekeeper.	The lawyer hired the housekeeper. Because she was unemployed.
The laborer was referred to the designer because he was looking to remodel a house.	male	The laborer	male	Hapoel was referred	Hapoel was referred to the designer because he was looking for home remodel.
The laborer was referred to the designer because she was the best.	female	the designer	-1	the designer	The laborer was referred to the designer because it was the best.
The cook struck a friendship with the clerk because he cooked for one of the office parties.	male	The cook	male	Because he was	Because he was cooking for one. From the office parties.
The cook struck a friendship with the clerk because she rated the restaurant favorably.	female	the clerk	female	the clerk	The massacre struck a friendship with the clerk because she was well ranked in the restaurant.
The analyst walked to the cashier because he needed to make a deposit.	male	The analyst	male	The analyst	The analyst went to checkout because he had to deposit.
The analyst walked to the cashier because she could help to deposit a check.	female	the cashier	-1	she... Can	The analyst went to checkout because she... Can help a check deposit
